review_id,product,review,sentiment_label,sentiment_score
db8c7652-7465-40b8-a775-40ee2689c608,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.88
b920b191-8ec1-4002-8936-5064efce6eb0,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,0.03
b4e5660f-082e-492a-8757-4f318a66b857,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.95
b0d1c428-6236-4404-94f0-c4fdf95b780c,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.76
62df0253-462b-40c4-a159-2b083e1116b0,boAt Airdopes 161,Amazing quality at this price point!,positive,0.94
8afa9541-3fd7-4a4e-89af-c1367a3109d0,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.85
35e949f6-ab82-40ce-80ce-f81dfd72ca11,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.43
e1c8d7cd-9d79-416e-9ec7-b9ce1f160587,boAt Airdopes 161,Connection keeps dropping. Very frustrating.,negative,-0.52
3ce1f0a6-6f54-4294-af30-4634040226a7,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.88
77f669e4-1929-4efb-a3ee-f601461c464b,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.71
7d1d64aa-4d3c-4aae-a17a-aa81456f8520,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.6
e61276f9-da28-4c67-ac95-425ef6e4fcb9,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.68
16222a22-2f93-4f2f-8dff-c6affd9509b3,boAt Airdopes 161,"Expected better, but still usable.",neutral,-0.04
76b7399a-5116-4d28-9e19-c50cbbb78690,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,-0.05
5eae2f64-387a-4149-8dc8-5635d11bd8d9,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.55
8d242e31-ecbf-41c5-851f-19ced57daf77,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.51
43e067af-2c70-4191-9411-260584efc959,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,0.04
11bcf447-82dd-4da2-b290-d053f46b86e1,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.61
599a86ba-e0d5-41ad-8600-ee9f512a4b92,boAt Airdopes 161,Amazing quality at this price point!,positive,0.75
feae3699-c209-43d7-8f21-cdcf8d267fa8,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.63
14d997cb-c113-47d3-b607-dbd679aad343,boAt Airdopes 161,Connection keeps dropping. Very frustrating.,negative,-0.72
d9a94323-1bd0-4111-b0c2-8701b2834184,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,0.04
7773b576-88cf-4b0f-9816-34d9fd730204,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.66
17871801-15b9-45b0-b9b7-155da9d31c3a,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.03
412f3ef6-3c37-4eb7-b7a8-50a5911cd456,boAt Airdopes 161,Amazing quality at this price point!,positive,0.85
5a774bc6-74e9-457a-a78f-f4bb0727a0c8,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.88
87c54a33-41d1-4d8c-aae0-92b8c19b27e6,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.61
8abb2b04-a14f-440b-98b5-0ed9b859c819,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.64
726d1534-6204-4422-b537-57ad10bdb59c,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.78
e4957098-b0b4-424d-9db4-cb25918921b0,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.95
7d9327ba-a497-4010-ade0-7d39ccb5d252,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.86
cdfa0f88-dcc7-4a10-ab2a-fc8b51df28cc,boAt Airdopes 161,"Expected better, but still usable.",neutral,0.01
8e1e1bbb-3ccd-4d05-8a68-0e737b99979f,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,0
af50e7db-a6fb-4989-b5ab-851a9535e175,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.77
f76002bc-5135-4327-bd6f-0a9af9c8bd69,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.8
e24b38b2-05b3-4d10-8cb8-79df477a336c,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,-0.02
03af7abf-ffda-492c-ae61-672a8a2db37e,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,0
ef8520e3-6110-47aa-85f4-7a6f29e0163c,boAt Airdopes 161,Amazing quality at this price point!,positive,0.73
0363735d-4cd0-46fb-8bde-9ae15e9949bb,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,0.05
ed996cbf-5f76-40a6-b94d-42d001d21b84,boAt Airdopes 161,Amazing quality at this price point!,positive,0.76
82eefe03-0471-4bf7-bacb-97a0880e9d1b,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.67
98fb8f13-9593-4960-84cf-19c193ef597f,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.98
81c4e7e2-d3a1-487b-8557-7a968090c51d,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.95
1a77ab65-cf64-4917-8aa9-7bf54b13fbb3,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.9
2633fab4-879f-422e-b19a-181aa2fc2a80,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,0.02
1cc3197d-82d5-44f7-81a8-d40cedd7d1d9,boAt Airdopes 161,Disappointed with the product. Stopped working in a month.,negative,-0.62
88b446f3-9f97-4411-8c83-efbd1fc1498d,boAt Airdopes 161,Connection keeps dropping. Very frustrating.,negative,-0.4
f5e2b987-180b-4421-ae98-6e53f22709d6,boAt Airdopes 161,"Expected better, but still usable.",neutral,0.04
1fcd0659-9a63-4241-bc1b-3bbea32b7396,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.71
f2718e3e-c362-440e-a49a-82ebadfb8613,boAt Airdopes 161,Good design but the performance is average.,neutral,0.02
4ff87462-7cce-4813-8e1a-83ce02adb11c,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.78
39cb9675-6ec1-4685-b151-5de813609ee5,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.92
a4239a1e-d2cb-459e-ab8a-3be45c969b46,boAt Airdopes 161,Good design but the performance is average.,neutral,-0.02
01c65dcc-d818-4cf7-9c98-2cdd537c6e2f,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.94
8d9d160e-370d-497e-9132-d06804dc2db0,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.43
3682bd1f-e462-4d66-a390-e3e3ac116687,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.85
74ad1b54-bfe2-46d5-b3ea-0fd33e1f3287,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.69
bac8d554-fa31-4046-b884-e82b1d36217f,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,0.03
49251c4d-5d82-48f4-8ba9-304b488b7a9e,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.72
1e793fe7-1a60-44ae-becc-163f79f7b04d,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.02
343f8566-55c1-44b3-9a8e-b7f6d2bb951f,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,0.03
c6d81ece-563e-4196-8ea5-8f6bda48dc4a,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.6
ea46dd40-9bb3-4ef3-b525-fb3e2c01d72a,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.62
cc7fc00b-ab95-4f44-b94f-ca8fcc0f34e9,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.69
70073ad7-646a-4b65-a99a-35ae416124d7,boAt Airdopes 161,Amazing quality at this price point!,positive,0.93
94cd4063-ffbe-4e8d-a6ac-0318b78955c6,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.67
3b8ecb17-06fc-4f8a-8f06-211f4af5306f,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.72
370853a4-930f-4ec6-a68b-7eb791191bfe,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.86
ac4827fc-cfca-41b0-9bc3-c2fca744db17,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.66
a7e7d25b-c5cb-493d-8567-cf54a58b2e4d,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,0.04
2e5241ca-727f-40a0-b6e4-5a64a6a77e85,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.93
1a33da75-3512-4204-bc43-4a0e98ce790b,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.76
c8a2732c-25c3-4b8d-83f6-15ce6e91ec12,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.86
72aedc30-18c6-4e1e-a82c-c5918a169895,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.88
fee4eae1-9c7c-4853-b3bc-644296ed3233,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,0
9fcc6f34-66fa-4d41-92a7-a8116092bca5,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.48
311831d9-617e-4e06-ae00-7d8c007bf4d1,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.97
8551ee2b-8cab-4e8d-bfe8-8e8ed7426905,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.65
b84ac2cc-f0df-4ef6-9238-6d0a95972d5a,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.92
c27c4a7b-2674-4389-a5e2-36e4956ae6c9,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.03
7125516a-812c-4d80-88e3-6dd5857725a9,boAt Airdopes 161,"Expected better, but still usable.",neutral,-0.04
da0c7a59-3b43-40a6-8d5f-7e2b44133109,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.75
def1b0d3-cd36-43c9-b5fe-2b7400dc522e,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.63
8caedbd1-9abf-4abf-8a2b-6474fa2484be,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.54
ddb656a9-adb8-43ec-98bb-748530024891,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.43
84fd4166-e2d7-40fc-b9c5-409bf69f8b59,boAt Airdopes 161,Satisfactory performance overall.,neutral,0
450a6c3c-c330-401f-ae2f-3e0bc1ca6796,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.75
c26b274c-e09f-4aa2-9509-ee00c434f19c,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.79
64e9d652-bcdb-4538-86ed-688ca251f2f9,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,-0.05
544f8aec-d251-44d2-9866-24cc63053e5a,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.76
8fc60491-1a93-4978-a36f-201ee277457a,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,0.04
8d795c87-27a9-4d97-a56a-f7f63ec3fac5,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.74
5eabbd98-6fae-440c-9bed-db34c9b97a39,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.91
da2934d0-9dcf-4ef5-80ec-0a767f7a67f2,boAt Airdopes 161,"Expected better, but still usable.",neutral,-0.04
cd38bb85-4cdc-4a21-bf32-dd869407a1d1,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.75
ba1d79f7-1c7c-4d79-82a3-74c35e48419d,boAt Airdopes 161,Amazing quality at this price point!,positive,0.68
a7f9b4fb-30a1-459c-a063-c89dd7e0918f,boAt Airdopes 161,Disappointed with the product. Stopped working in a month.,negative,-0.49
a4978ddb-93c1-4368-8b2c-d20c36a10448,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.88
9f281d4f-ff31-4b8e-8cca-f79138e92d13,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,-0.03
b47699a2-c377-4060-89e9-8ba8c52b6599,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.84
927be754-0bc7-4f56-9ed3-a123b622039c,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.99
853d4d9a-71c2-4317-8f79-d756af0824ce,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,1
89f4b1e0-a03f-40b8-a099-4aafa2701289,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.75
65670376-12ca-4cec-9a76-ac89d3faaff0,boAt Airdopes 161,Neither good nor bad. It's just fine for casual use.,neutral,0.01
9bdc8994-14a2-40fb-b680-3946eb337494,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.79
e5dbe3d8-6559-4665-8918-0ef3fe890fc3,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.7
3a03d179-4951-4d6b-89cf-6222ea54836e,boAt Airdopes 161,Neither good nor bad. It's just fine for casual use.,neutral,0
6537a36c-9028-4159-b020-b32ed920f542,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.64
f55210c1-a4de-4374-b850-150f123aa8f2,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.45
3f47cc92-8d21-4f22-b1ca-095b66b8a595,boAt Airdopes 161,Satisfactory performance overall.,neutral,0.02
8d40bdc5-2484-4020-ae19-323d99ab2eb3,boAt Airdopes 161,Neither good nor bad. It's just fine for casual use.,neutral,0.01
12dd8288-5b18-42e8-8ec4-a542620837c7,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.86
80d81372-e081-4e84-a3dc-62cf90f19460,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.69
9ce8b1bf-df9c-45f5-a5d8-a39668cca234,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.75
69969b51-499a-490b-9f35-0b858619023e,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.56
7aabc59f-82db-4e07-af10-a6b6ae468467,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.69
d9dce988-8a6b-4588-b500-0c5fdd7c8237,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,-0.03
05884dad-779e-4b0f-abac-e0510f6f13b7,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,0.02
53338846-d46a-445e-a417-2449194011d8,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.69
03f106ce-f5f8-4b83-8929-6bd4e9fe4ee0,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.51
86160960-b417-4a44-bc66-28e6adb2cd72,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.68
3c3878ac-dd8a-4fdc-b54c-ee61d4c7f6da,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.46
3f49480c-33ab-4dad-8ea9-a415a9c03b0d,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.92
7e66d926-7b3d-4bf9-a418-d5061ce1baa0,boAt Airdopes 161,Connection keeps dropping. Very frustrating.,negative,-0.66
40ae4673-5858-412e-b24c-59ea86728a08,boAt Airdopes 161,Disappointed with the product. Stopped working in a month.,negative,-0.84
71eff803-5822-484c-9c25-2b0206444f40,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.47
cc8b7a80-36e6-4e1b-bf4e-2c47f04c5057,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.88
aeb22925-fc56-4f9f-b898-ba6e22329f4e,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.03
5b8aa276-5f9c-4462-9efc-d6e3de582a81,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.86
cb8e5cfe-42c9-404e-ae8b-98b8e3a31c24,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.71
30955c08-b09a-4a7a-90eb-b6266e71035e,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.58
54c7e2e2-d1f1-452d-8cba-24f9e34e6197,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,0.02
426247f5-4620-4cd9-85a0-5dccb2273b89,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,-0.05
8f0a94d2-eb91-43f9-986a-3c68b31cde22,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.56
bd3f8bb6-dc74-456f-af0c-c5f45c9c53dc,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.52
320eab6f-4605-464b-a1ed-9f72fc620bcf,boAt Airdopes 161,Amazing quality at this price point!,positive,0.88
cc635f8f-c332-49a7-8a75-75a2c592e9d2,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.9
03f90f3e-4b93-413b-acbf-9991ab27a933,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,0.04
e3840648-e0c5-42df-8413-f70bfa3f0b4c,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.93
87e3025f-8791-4124-92c7-ebad75db34b0,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.65
a5dc6089-db3b-43ee-aecf-9200b37df0b2,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.66
c28dd484-c8ee-433a-acb1-02cd5eb0dc6e,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.87
5b32c371-8bcf-4be2-8b87-67491ac9e087,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.9
301aa857-a94f-4942-aaf1-4452a0b2ade2,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.85
762c2e36-1726-407e-ab14-08fdbed06147,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.77
98862d7b-d506-4630-aa06-cd6b63d89140,boAt Airdopes 161,Connection keeps dropping. Very frustrating.,negative,-0.66
e9f6b549-ee07-4c81-b4b8-4acab61db596,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.87
053961b0-8b37-43b0-9bbe-8cc533fbdb9f,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.77
9d49ed6d-585d-4e5c-b864-1e493423ac35,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.9
840e737b-6516-4722-b2fc-52019ec0fecd,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,0.04
c6f7193f-6309-4f39-9532-2b891217f580,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.72
8eddacff-261f-434b-8756-02327a93ffab,boAt Airdopes 161,Good design but the performance is average.,neutral,-0.01
eb21726a-3d32-41d4-a829-b0b3d1016a94,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.87
a6e1e00b-ee21-4ed3-801e-438c8e676887,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,-0.02
95ca9e70-ca7f-4187-87f7-06fa3bbf5418,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.98
f2ef240c-4f28-4394-bac9-184d5799ee27,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.73
d1bc2666-4a1b-4c50-8db2-5cfd7647efd7,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,0.03
d734e9fe-68d7-4866-b368-b1ed4c4b728d,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.68
df3a159f-0e58-4bac-8827-6a94d91a5ede,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,0.02
bfef5550-cd07-48e6-bbce-0808204e68b8,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.79
3b1f9eae-b0a5-4c7d-ae0b-bdc871080462,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.69
1d9a11d2-c282-4a6b-8d40-6c2eb8780256,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.89
6a3867c5-6fad-44ab-8ad1-07196959d204,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.65
a33c6b8f-9876-4ff4-92b1-71084d99eed4,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.87
0ff5da86-1d5e-46f5-95d5-ea1519c6a8c8,boAt Airdopes 161,Satisfactory performance overall.,neutral,0
e43c1523-abb5-4152-bd28-c1cc261c13af,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.72
693afb91-1daa-4458-887d-caf516b981e0,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.83
d96beb92-60a5-45ce-ae26-01c969c00e25,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.75
d99731d0-5c22-40f4-92af-28dc734ce74d,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.94
f0488eb0-bcf0-4bcc-ab61-3359ee77901d,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.77
3c190ea7-e04c-4503-94ff-43cc51d66381,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.69
64796717-501e-44b2-9e62-eb8e45304bee,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.83
46b16f88-9ecf-4ffd-b2ad-9d1fd401e761,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.69
316fc1f4-e644-491c-b318-a11ad6fb3eb6,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.87
a7f90866-acc4-413d-b1da-c9355af31f47,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.83
59a7f9c5-8eb0-4530-877e-0a5a4b8681a6,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.82
e3297711-894a-40cb-92bf-7800367d897f,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.91
26fefa05-3f2a-4a76-a12f-b0cc6478e890,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.61
f1d72646-3ee3-45ee-8f81-9b85149ca278,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.89
5ed6c710-1a0f-4efb-b06b-3def0757e14b,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.52
3c3e5036-a790-4f5f-bcd9-d2900d80f97e,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.92
03c27ff3-4c66-4055-b96b-91aa37705c5d,boAt Airdopes 161,Disappointed with the product. Stopped working in a month.,negative,-0.81
c9ed939f-780b-4654-9eb3-fd3e64f03511,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.76
06117529-1f99-4b12-a777-56a875353c19,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.81
6225d5a0-a642-4342-99f1-463a837059f8,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.88
d9080c30-a5d1-4b91-a1c3-657e5d417118,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,0.03
c44a17b5-7309-4bb9-a9e6-e68bd8a11c8a,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,0.02
9cb77f96-4fdb-4d67-bff8-1eab354e99ee,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,0
4fc14041-b7c2-49fa-a7b4-00a7de82a43b,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.89
ed614ff2-6f9b-4fd8-9195-805a628356f2,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.43
aa6a5a8e-d04c-4b2f-8249-52e1251aa289,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.67
67e4175a-b75a-4aa8-bbfc-6d171fa4ef9d,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.7
e8aad752-fa20-4d0b-b368-a1b20a43407b,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.61
b522214e-f40d-4a49-ba62-a4138fb04362,boAt Airdopes 161,Amazing quality at this price point!,positive,0.66
a9586a79-b926-4e9c-a70c-08e2946a2b29,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.97
e4692107-cb70-4e8b-82e1-96ccd43068b5,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.86
e5433411-8203-4202-a5dc-aec52fff671a,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.67
ee311914-2c02-4d4c-adf7-a9012cb49a49,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,-0.02
ba502482-13f4-4c7c-bc5c-8d5500d18db4,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.86
72305d35-30a1-4618-be53-f9a5e9d0c475,boAt Airdopes 161,Good design but the performance is average.,neutral,0.01
40beebea-0600-468d-97a1-6b42e62b41a4,boAt Airdopes 161,Satisfactory performance overall.,neutral,0
ec6f900d-3074-46f4-ab4e-3416bc3cbe99,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.62
49da9228-589b-472e-a348-5562bec393e1,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.8
0d132a7b-9c28-4c1b-9cc4-1479bf853fd6,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.87
99e1035f-e6ec-4d72-b62c-5ecdb34680e6,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.7
84db5226-3c2a-4039-8265-5e33f48e8dd6,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.78
6cba39ec-12e8-4f5c-96ef-7a5e77c193b1,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.63
95b0c94a-18ea-49e7-9615-49600fd0dcda,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.62
7bf6be3a-8d4a-4444-8fcb-61a26d2e634d,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.01
10293d85-6590-488a-a2fe-711e0a62041b,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.74
1c91974a-efe3-4764-95b0-08fffe174e56,boAt Airdopes 161,"Expected better, but still usable.",neutral,-0.03
74d966b8-5e5d-4a47-8a4e-d992d13bae5d,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.87
20f6b5de-d76c-4f07-a37d-895e90bd2dfe,boAt Airdopes 161,"Expected better, but still usable.",neutral,-0.03
2075bdf3-f5ce-4f86-9dd1-70d011386e13,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.92
4ee0e11d-9630-41a1-8414-7090cbe7c54a,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.83
9bb0d5ae-15d7-4bb5-bc6a-cad4ef2dde5f,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,-0.05
c092f080-b6f1-460d-b33b-2e4f0be8c91d,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.89
1ff59eab-a8c5-40bc-90aa-7226dc372d85,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.99
c0a32f78-60da-4e1a-93a7-a4eb8483557e,boAt Airdopes 161,"Expected better, but still usable.",neutral,0.02
